group_id,leader,member,Label ,Canonical_leader ,Brand ,Name ,Package ,Promotion
7555,chick pea potato curry 500g serf 2,chick pea potato curry 500g serf 2,,,,,,
7559,chicken bacon,chicken bacon,,,,,,
7560,chicken bacon roll,chicken bacon roll,,,,,,
7561,chicken biryani,chicken biryani,,,,,,
7562,chicken bite,chicken bite,,,,,,
7564,chicken bite ready to eat 200g,chicken bite ready to eat 200g,,,,,,
7566,chicken breast tikka,chicken breast tikka,,,,,,
7568,chicken caesar torpedo roll,chicken caesar torpedo roll,,,,,,
7570,chicken chorizo bit,chicken chorio,,,,,,
7570,chicken chorizo bit,chicken chorizo bit,,,,,,
7571,chicken club,chicken club,,,,,,
7572,chicken cube,chicken cube,,,,,,
7573,chicken cucumber baguette,chicken cucumber baguette,,,,,,
7574,chicken curry,chicken curry,,,,,,
7575,chicken curry 500g serf 2,chicken curry 500g serf 2,,,,,,
7576,chicken dipper,chicken dipper,,,,,,
7577,chicken ham bacon melt,chicken ham bacon melt,,,,,,
7578,chicken in white sauce,chicken in white sauce,,,,,,
7579,chicken jalfrezi curry,chicken jalfrezi curry,,,,,,
7580,chicken jalfrezi with pilau rice 450g,chicken jalfrezi with pilau rice 450g,,,,,,
7581,chicken kebab,chicken kebab,,,,,,
7583,chicken lentil soup with spinach and cumin,chicken and lentil soup with spinach and cumin,,,,,,
7583,chicken lentil soup with spinach and cumin,chicken lentil soup with spinach and cumin,,,,,,
7584,chicken mayo torpedo roll,chicken mayo torpedo roll,,,,,,
7585,chicken mayonnaise,chicken mayonnaise,,,,,,
7586,chicken meatball in gravy,chicken meatball in gravy,,,,,,
7588,chicken pakora,chicken pakora,,,,,,
7589,chicken pattie,chicken pattie,,,,,,
7590,chicken salad,chicken salad,,,,,,
7592,chicken samosa single,chicken samosa single,,,,,,
7593,chicken sandwich,chicken sandwich,,,,,,
7598,chicken stuffing,chicken stuffing,,,,,,
7599,chicken sunday lunch,chicken sunday lunch,,,,,,
7600,chicken thigh 430g,chicken thigh 430g,,,,,,
7602,chicken tikka bake,chicken tikka baguette,,,,,,
7602,chicken tikka bake,chicken tikka bake,,,,,,
7603,chicken tikka masala,chicken tikka masala,,,,,,
7606,chicken tikka pizza 12 inch,chicken tikka pizza 12 inch,,,,,,
7607,chicken tikka roll,chicken tikka roll,,,,,,
7608,chicken tikka torpedo roll,chicken tikka torpedo roll,,,,,,
7609,chicken tikka wrap halal,chicken tikka wrap,,,,,,
7609,chicken tikka wrap halal,chicken tikka wrap halal,,,,,,
7611,chickpea,chickpea,,,,,,
7612,chilean walnut,chilean walnut,,,,,,
7613,chilli black bean organic,chilli black bean organic,,,,,,
7614,chilli cashew,chilli cashew,,,,,,
7615,chilli cheese hotdog,chilli cheese hotdog,,,,,,
7616,chilli chicken,chilli chicken,,,,,,
7617,chilli con carne,chilli con carne,,,,,,
7618,chilli con carne with rice 450gm,chilli con carne with rice 450g,,,,,,
7618,chilli con carne with rice 450gm,chilli con carne with rice 450gm,,,,,,
7619,chilli flake,chilli flake,,,,,,
7620,chilli green,chilli green,,,,,,
7621,chilli lemon cashew,chilli lemon cashew,,,,,,
7623,chinese curry mix 230g,chinese curry mix 230g,,,,,,
7624,chip ahoy chocolate chip cooky 44g,chip ahoy chocolate chip cooky 44g,,,,,,
7625,chip and cheese,chip and cheese,,,,,,
7626,chip and curry sauce,chip and curry sauce,,,,,,
7627,chip shop curry pie,chip shop curry pie,,,,,,
7629,chip shop style mushy pea h 300g 50ppmp,chip shop style mushy pea h 300g 50ppmp,,,,,,
7630,chip stick,chip stick,,,,,,
7631,chipstichs salt vinegar 82g,chipstichs salt vinegar 82g,,,,,,
7632,chipsticks,chipsticks,,,,,,
7634,chipsticks salt and vinegar 37g,chipsticks salt and vinegar 37g,,,,,,
7637,chivaas regal 12yrs old blended 70cl,chivaas regal 12yrs old blended 70cl,,,,,,
7638,chivas regal 12 year old 70cl,chivas regal 12 year old 35cl,,,,,,
7638,chivas regal 12 year old 70cl,chivas regal 12 year old 70cl,,,,,,
7639,chivas regal 12 yo blended scotch whisky 70cl gift pack,chivas regal 12 year old blended scotch whiskey 70cl,,,,,,
7639,chivas regal 12 yo blended scotch whisky 70cl gift pack,chivas regal 12 year old blended scotch whisky,,,,,,
7639,chivas regal 12 yo blended scotch whisky 70cl gift pack,chivas regal 12 year old blended scotch whisky 70cl,,,,,,
7639,chivas regal 12 yo blended scotch whisky 70cl gift pack,chivas regal 12 year old blended scotch whisky 70cl wa 34.99,,,,,,
7639,chivas regal 12 yo blended scotch whisky 70cl gift pack,chivas regal 12 year old blended whisky 70cl,,,,,,
7639,chivas regal 12 yo blended scotch whisky 70cl gift pack,chivas regal 12 yo blended scotch whisky 70cl,,,,,,
7639,chivas regal 12 yo blended scotch whisky 70cl gift pack,chivas regal 12 yo blended scotch whisky 70cl gift pack,,,,,,
7640,chivas regal 12y whisky 70cl,chivas regal 12y whisky 70cl,,,,,,
7641,chivas regal 12year old blended scotch whiskey 70cl,chivas regal 12year old blended scotch whiskey 70cl,,,,,,
7642,chivas regal 12year scotch whisky gift pack,chivas regal 12year scotch whisky gift pack,,,,,,
7643,chivas regal 12yo 40 % dst,chivas regal 12yo 40 % dst,,,,,,
7644,chivas regal 18 year,chivas regal 18 year,,,,,,
7645,chivas regal 35cl,chivas regal 35cl,,,,,,
7646,chivas regal 70cl,chiva regal 70cl,,,,,,
7646,chivas regal 70cl,chivas regal 70cl,,,,,,
7647,chivas regal 70clwhisky,chivas regal 70clwhisky,,,,,,
7648,chivas regal blended,chivas regal blended,,,,,,
7650,chivas regal whisky 70 cl,chivas regal whisky 70 cl,,,,,,
7651,chivas regal whisky 70cl,chivas regal scotch whisky 70cl,,,,,,
7651,chivas regal whisky 70cl,chivas regal whisky 70cl,,,,,,
7652,chivasregal 12 year old 35cl,chivasregal 12 year old 35cl,,,,,,
7653,chkov 5cl,chekov 35cl,,,,,,
7653,chkov 5cl,chekov 5cl,,,,,,
7653,chkov 5cl,chkov 5cl,,,,,,
7654,choc brownie slice 6,choc brownie slice 6,,,,,,
7656,choc white dip,choc white dip,,,,,,
7657,chocand nut cone,chocand nut cone,,,,,,
7659,chocolate bar ice cream maltesers,chocolate bar ice cream maltesers,,,,,,
7660,chocolate bar ice cream twix,chocolate bar ice cream snicker,,,,,,
7660,chocolate bar ice cream twix,chocolate bar ice cream twix,,,,,,
7661,chocolate brownie mini bite x6,chocolate brownie mini bite x6,,,,,,
7662,chocolate brownie slice,chocolate brownie slice,,,,,,
7663,chocolate cashew,chocolate cashew,,,,,,
7664,chocolate chip cereal bistcuits,chocolate chip cereal bistcuits,,,,,,
7667,chocolate chip cooky twin pack,chocolate chip cooky twin pack,,,,,,
7670,chocolate eclair,chocolate eclair,,,,,,
7671,chocolate flavour single fwip swirl,chocolate flavour single fwip swirl,,,,,,
7672,chocolate fudge brownie 305gm,chocolate fudge brownie 305gm,,,,,,
7673,chocolate fudge cake,chocolate fudge cake,,,,,,
7675,chocolate gateau,chocolate gateau,,,,,,
7678,chocolate italian gelato,chocolate italian gelato,,,,,,
7679,chocolate milk 500ml,chocolate milk 500ml,,,,,,
7681,chocolate peanut,chocolate peanut,,,,,,
7683,chocolate roll 400gm,chocolate roll 400gm,,,,,,
7685,chocolate swiss roll,cabico chocolate swiss roll,,,,,,
7685,chocolate swiss roll,cabico chocolate swiss roll,,,,,,
7685,chocolate swiss roll,chocolate swiss roll,,,,,,
7687,chocomel,chocomel,,,,,,
7688,chocomel 1 litre,chocomel 1 litre,,,,,,
7689,chocomel 1 litre carton,chocomel 1 litre carton,,,,,,
7690,chocomel 1l,chocomel 1l,,,,,,
7691,chocomel 1ltr,chocomel 1litre,,,,,,
7691,chocomel 1ltr,chocomel 1ltr,,,,,,
7692,chocomel 250ml can,chocomel 250ml,,,,,,
7692,chocomel 250ml can,chocomel 250ml can,,,,,,
7693,chocomel 250ml can chocomel 250ml can,chocomel 250ml can chocomel 250ml can,,,,,,
7694,chocomel can milk drink,chocomel can milk drink,,,,,,
7695,chocomel chocolate milk 250ml,chocomel chocolate milk 250ml,,,,,,
7696,chocomel chocolate milkshake 1l,chocomel chocolate milkshake 1l,,,,,,
7697,chocomel milk drink 1l,chocomel milk drink 1l,,,,,,
7698,chocomel original milk drink 250ml,chocomel original milk drink 250ml,,,,,,
7699,chomping chew beef 200g,chomping chew beef 200g,,,,,,
7700,chomping chew chicken 200g,chomping chew chicken 200g,,,,,,
7701,choose 2 i heart prosecco offer,choose 2 i heart prosecco offer,,,,,,
7702,chopin potato vodka,chopin potato vodka,,,,,,
7703,chopin wheat vodka 70cl,chopin wheat vodka 70cl,,,,,,
7704,chopped pork and ham,chopped pork and ham,,,,,,
7705,chopped spinach,chopped spinach,,,,,,
7708,chopped tomato e 400g 40p pmp,chopped tomato e 400g 40p pmp,,,,,,
7710,chopped tomato in tomato juice,chopped tomato in tomato juice,,,,,,
7712,chopped wood 40l,chopped wood 40l,,,,,,
7714,christian dupke brandy 35 cl,christian dupke brandy 35 cl,,,,,,
7715,christian dupre,christian dupre,,,,,,
7716,christian dupre 20 cl,20 cl christian dupre,,,,,,
7716,christian dupre 20 cl,christian dupre 20 cl,,,,,,
7721,christian dupre brandy 20,christian dupre brandy 20,,,,,,
7722,christian dupre brandy 20cl,christian dupre 20cl,,,,,,
7722,christian dupre brandy 20cl,christian dupre brandy 20cl,,,,,,
7724,christian dupre brandy 70 cl,christian dupre brandy 70 cl,,,,,,
7726,christian dupre fine brndy,christian dupre brandy,,,,,,
7726,christian dupre fine brndy,christian dupre fine brndy,,,,,,
7730,christian dupre napolon fine brandy 20cl,christian dupre napolon fine brandy 20cl,,,,,,
7732,christian dupre napolon fine brandy 70cl,christian duore napoleon fine brandy 70cl,,,,,,
7732,christian dupre napolon fine brandy 70cl,christian dupre 70cl,,,,,,
7732,christian dupre napolon fine brandy 70cl,christian dupre brandy 70cl,,,,,,
7732,christian dupre napolon fine brandy 70cl,christian dupre napolean brandy 70cl,,,,,,
7732,christian dupre napolon fine brandy 70cl,christian dupre napoleon brandy 70cl,,,,,,
7732,christian dupre napolon fine brandy 70cl,christian dupre napoleon fine brandy 70cl,,,,,,
7732,christian dupre napolon fine brandy 70cl,christian dupre napolon fine brandy 70cl,,,,,,
7733,christian dupre napolon fine brandy5cl,christian dupre 35cl,,,,,,
7733,christian dupre napolon fine brandy5cl,christian dupre brandy 35cl,,,,,,
7733,christian dupre napolon fine brandy5cl,christian dupre brandy 5cl,,,,,,
7733,christian dupre napolon fine brandy5cl,christian dupre napoleon brandy 35cl,,,,,,
7733,christian dupre napolon fine brandy5cl,christian dupre napolon fine brandy 35cl,,,,,,
7733,christian dupre napolon fine brandy5cl,christian dupre napolon fine brandy 5cl,,,,,,
7733,christian dupre napolon fine brandy5cl,christian dupre napolon fine brandy5cl,,,,,,
7734,christmas cone bag kid random design,christmas cone bag kid random design,,,,,,
7735,christoff brut rose,christoff brut rose,,,,,,
7736,chubby jamaican grape drink 250 ml,chubby jamaican grape drink 250 ml,,,,,,
7737,chubby jamican blueberry drink250 ml,chubby jamican blueberry drink250 ml,,,,,,
7738,chubby jamican kola champion250 ml,chubby jamican kola champion250 ml,,,,,,
7739,chubby jamican pineapple drink250 ml,chubby jamican pineapple drink250 ml,,,,,,
7740,chum beef in gravy 400g,chum beef in gravy 400g,,,,,,
7741,chum original 400g,chum original 400g,,,,,,
7742,chunky cat food,chunky cat food,,,,,,
7743,chunky veg medley 500g,chunky veg medley 500g,,,,,,
7744,chupa chup lollipop strawberry,chupa chup lollipop strawberry,,,,,,
7745,chupa chups 34 party mix 400g,chupa chups 34 party mix 400g,,,,,,
7746,chupa chups big babol tutti frutti flavour soft bubble gum,chupa chups big babol tutti frutti flavour soft bubble gum,,,,,,
7748,chupa chups cherry bubble gum 355ml,chupa chups cherry bubble gum 355ml,,,,,,
7749,chupa chups grape can,chupa chups grape can,,,,,,
7750,chupa chups lollipop cola,chupa chups lollipop cola,,,,,,
7751,chupa chups lollipop orange,chupa chups lollipop orange,,,,,,
7752,chupa chups mango 355ml,chupa chups mango 355ml,,,,,,
7753,chupa chups melon can,chupa chups can watermelon,,,,,,
7753,chupa chups melon can,chupa chups melon can,,,,,,
7754,chupa chups orange can 345ml,chupa chups orange can 345ml,,,,,,
7757,chupa chups sparkling strawberry cream flavour soda 345ml,chupa chups sparkling strawberry 345ml,,,,,,
7757,chupa chups sparkling strawberry cream flavour soda 345ml,chupa chups sparkling strawberry cream 345ml,,,,,,
7757,chupa chups sparkling strawberry cream flavour soda 345ml,chupa chups sparkling strawberry cream flavour soda 345ml,,,,,,
7758,chupa chups strawberry cream can,chupa chups strawberry cream can,,,,,,
7759,chupa chups strawberry cream can 345ml,chupa chups strawberry cream can 345ml,,,,,,
7760,chupa chups watermelon 355ml,chupa chups watermelon 355ml,,,,,,
7761,chupa cup sparkling blackcurrant,chupa cup sparkling blackcurrant,,,,,,
7762,chuppa chups mini 15  90g,chuppa chups mini 15,,,,,,
7762,chuppa chups mini 15  90g,chuppa chups mini 15  90g,,,,,,
7763,chutney dip,chutney dip,,,,,,
7764,cider slush frozen drink 18,cider slush frozen drink 18,,,,,,
7765,cif biodegradable wipe,cif biodegradable wipe,,,,,,
7766,cif cream lemon 500ml,cif cream lemon 500ml,,,,,,
7767,cif cream lemon citrus 250ml,cif cream lemon citrus 250ml,,,,,,
7768,cif lemon cream cleaner 500 ml,cif lemon cream cleaner 500 ml,,,,,,
7769,cif multipurpose spray,cif multipurpose spray,,,,,,
7770,cif power shine bathroom antibacterial mouse citrus 500ml,cif power shine bathroom antibacterial mouse citrus 500ml,,,,,,
7771,cif ultrafast bathroom spray 450ml,cif ultrafast bathroom spray 450 ml,,,,,,
7771,cif ultrafast bathroom spray 450ml,cif ultrafast bathroom spray 450ml,,,,,,
7772,cif ultrafast kitchen spray 450ml,cif ultrafast kitchen spray 450ml,,,,,,
7773,cif ultrafast multipurpose spray with bleach 450ml,cif ultrafast multipurpose spray with bleach 450 ml,,,,,,
7773,cif ultrafast multipurpose spray with bleach 450ml,cif ultrafast multipurpose spray with bleach 450ml,,,,,,
7774,cif white 500ml,cif white 500ml,,,,,,
7775,cillit bangactive foam soapscum shine 600ml,cillit bangactive foam soapscum shine 600ml,,,,,,
7777,cinema popcorn sweet xl,cinema popcorn sweet xl,,,,,,
7779,cinzano vermouth bianco 75cl,cinzano vermouth bianco 75cl,,,,,,
7780,cirio passata sieved tomato sauce 500g,cirio passata sieved tomato sauce 500g,,,,,,
7782,ciro tomato puree tube 142g,ciro tomato puree tube 142g,,,,,,
7783,ciroc 70cl,ciroc 70cl,,,,,,
7786,ciroc amaretto vodka 70cl,ciroc amaretto 70cl,,,,,,
7786,ciroc amaretto vodka 70cl,ciroc amaretto vodka 70cl,,,,,,
7787,ciroc apple,ciroc apple,,,,,,
7788,ciroc apple 37.50 % dst 70cl,ciroc apple 37.50 % dst 70cl,,,,,,
7789,ciroc apple 70cl,ciroc apple 70cl,,,,,,
7790,ciroc apple flavoured vodka,ciroc apple flavoured vodka,,,,,,
7796,ciroc black raspberry,ciroc black raspberry,,,,,,
7798,ciroc black raspberry flavoured vodka,ciroc black raspberry flavoured vodka,,,,,,
7800,ciroc blue 40 % dst 70cl,ciroc blue 40 % dst 70cl,,,,,,
7801,ciroc blue abv 70cl,ciroc blue 70cl,,,,,,
7801,ciroc blue abv 70cl,ciroc blue abv 70cl,,,,,,
7802,ciroc coconut flavoured vodka 70cl,ciroc coconut flavoured vodka 70cl,,,,,,
7803,ciroc fine french grape 70 cl,ciroc fine french grape 70 cl,,,,,,
7804,ciroc french vanilla vodka 70cl,ciroc french vanilla flavoured vodka 70cl,,,,,,
7804,ciroc french vanilla vodka 70cl,ciroc french vanilla vodka 70cl,,,,,,
7805,ciroc green apple 70cl,ciroc green apple 70cl,,,,,,
7806,ciroc limited edition black raspberry 70cl,ciroc limited edition black raspberry 70cl,,,,,,
7809,ciroc mango,ciroc mango,,,,,,
7810,ciroc mango 37.5 % dst 70cl,ciroc mango 37.5 % dst 70cl,,,,,,
7811,ciroc mango 70cl,ciroc mango 70cl,,,,,,
7814,ciroc mango vodka 70cl,ciroc mango vodka 70cl,,,,,,
7816,ciroc original,ciroc original,,,,,,
7818,ciroc original flavour 70cl,ciroc original flavour 70cl,,,,,,
7820,ciroc original vodka 70cl,ciroc original 70cl,,,,,,
7820,ciroc original vodka 70cl,ciroc original blue vodka 70cl,,,,,,
7820,ciroc original vodka 70cl,ciroc original vodka 70cl,,,,,,
7823,ciroc pineapple,ciroc pineapple,,,,,,
7824,ciroc pineapple 37.50 % dst 70cl,ciroc pineapple 37.50 % dst 70cl,,,,,,
7828,ciroc pineapple vodka 5cl,ciroc pineapple vodka 5cl,,,,,,
7830,ciroc pineapple vodka70cl,ciroc pineapple vodka70cl,,,,,,
7831,ciroc pink grapfruit flavoured vodka 70cl,ciroc pink grapfruit flavoured vodka 70cl,,,,,,
7834,ciroc pomegranate flavoured vodka 70cl limited edition,ciroc pomegranate flavoured vodka 70cl limited edition,,,,,,
7835,ciroc pomegranate vodka 70cl,ciroc pomegranate 70cl,,,,,,
7835,ciroc pomegranate vodka 70cl,ciroc pomegranate vodka 70cl,,,,,,
7839,ciroc red berry,ciroc berry,,,,,,
7839,ciroc red berry,ciroc red berry,,,,,,
7840,ciroc red berry 37.5 % dst 70cl,ciroc red berry 37.5 % dst 70cl,,,,,,
7841,ciroc red berry 70 cl,70 cl ciroc red berry,,,,,,
7841,ciroc red berry 70 cl,ciroc red berry 70 cl,,,,,,
7843,ciroc red berry flavoured vodka,ciroc red berry flavoured vodka,,,,,,
7845,ciroc red berry vodka 5cl,chekov red berry vodka 35cl,,,,,,
7845,ciroc red berry vodka 5cl,ciroc red berry vodka 5cl,,,,,,
7847,ciroc redberry 70cl,ciroc redberry 70cl,,,,,,
7848,ciroc snap frost vodka 70cl,ciroc snap frost 70cl,,,,,,
7848,ciroc snap frost vodka 70cl,ciroc snap frost vodka 70cl,,,,,,
7849,ciroc snap frost vodka70cl,ciroc snap frost vodka70cl,,,,,,
7850,ciroc snapfrost vodka 70cl,ciroc snapfrost vodka 70cl,,,,,,
7854,ciroc summer citrus vodka limited edition 70cl,ciroc limited edition summer citrus 70cl,,,,,,
7854,ciroc summer citrus vodka limited edition 70cl,ciroc summer citrus vodka limited edition 70cl,,,,,,
7855,ciroc summer watermelon,ciroc summer watermelon,,,,,,
7859,ciroc vanilla 70cl,ciroc vanilla 70cl,,,,,,
7860,ciroc vlack raspberry70cl,ciroc vlack raspberry70cl,,,,,,
7861,ciroc vodka,ciroc vodka,,,,,,
7862,ciroc vodka 5cl,ciroc vodka 5cl,,,,,,
7865,ciroc vodka apple,ciroc vodka apple,,,,,,
7868,ciroc vodka black raspberry 70 cl,ciroc vodka black raspberry 70 cl,,,,,,
7871,ciroc vodka coconut 70cl,ciroc vodka coconut 70cl,,,,,,
7872,ciroc vodka mango 70 cl,ciroc mango vodka 70 cl,,,,,,
7872,ciroc vodka mango 70 cl,ciroc vodka 70 cl,,,,,,
7872,ciroc vodka mango 70 cl,ciroc vodka apple 70 cl,,,,,,
7872,ciroc vodka mango 70 cl,ciroc vodka mango 70 cl,,,,,,
7873,ciroc vodka mango 70cl,ciroc vodka mango 70cl,,,,,,
7874,ciroc vodka mango70cl,ciroc vodka mango70cl,,,,,,
7875,ciroc vodka moschino 70cl limited edition,ciroc moschino limited edition 70cl,,,,,,
7875,ciroc vodka moschino 70cl limited edition,ciroc vodka moschino 70cl limited edition,,,,,,
7876,ciroc vodka original,ciroc original vodka,,,,,,
