item_uuid,item_name,product_name,image_url
feb201f7-7c06-4647-978d-75eb9a1c5c2f,Red Bull 250ml,red bull 250ml,https://d1ralsognjng37.cloudfront.net/83cd07e2-3b3f-4334-8c1d-9c57cfe98efb.jpeg
feaf55bc-5111-560c-8e31-d679e1f58cd0,co op british chicken fillets pm 4.5 600g,co op british chicken fillet  600g,
feae1987-bbbe-4666-b295-2c67995ad1f2,Foxs Party Rings 125g,fox party ring 125g,https://d1ralsognjng37.cloudfront.net/d37364ea-ad4d-4d6c-82f3-bd92f8e7a780.jpeg
feabede3-c34f-4fb2-b458-8bf0631578f0,Cadbury Giant Buttons 95g,cadbury giant button 95g,https://tb-static.uber.com/prod/image-proc/processed_images/338ca9cf035d225bd668dd6c70384c8b/859baff1d76042a45e319d1de80aec7a.jpeg
feaabc37-2d0b-431b-9126-2f870855c4f9,pringles bbq pm 2.49 200g,pringles bbq  200g,
feaa7b11-95c7-449f-98fd-47107626cd22,rizla papers green           * 1s,rizla paper green 1,
feaa5312-750a-41d4-9c9b-797908b5fc77,USN Trust Cookie Bar Salted Caramel 60G,usn trust cookie bar salted caramel 60g,https://d1ralsognjng37.cloudfront.net/fe114116-400d-45bf-9466-f9d8cfd0dd9c.jpeg
fea9516f-8dc3-45f9-b0ba-93ff4db4cc80,Downfield Large Free Range Eggs x6,downfield large free range egg x6,https://d1ralsognjng37.cloudfront.net/aa51d7e0-d695-42e4-b21e-19f5463a3b2d.jpeg
fea5e4ad-15b4-4679-af03-0ccb93b57620,Crespo Pitted Green Olives in Brine,crespo pitted green olive in brine,https://d1ralsognjng37.cloudfront.net/fc320d26-c44f-427b-a1ea-f1ad4ea6143f.jpeg
fea43b38-88e0-4be4-a176-4f9b08df1414,Russian Empire 1L,russian empire 1l,https://d1ralsognjng37.cloudfront.net/9d8e08f7-aade-42c2-999a-b927f2391c44.jpeg
fe9def7b-6f06-4638-9f9a-8f165970e8e9,Starburst Original Bag 141g,starburst original bag 141g,https://d1ralsognjng37.cloudfront.net/e30e3e9e-b655-49c9-829f-3a94c580a3c6.jpeg
fe9acef8-340a-4f2a-b208-862af1e1df92,Co Op Cranberry Juice Drink 1L ,co op cranberry juice drink 1l,
fe963779-8074-468e-9eb1-c428fdafceb8,Hovis Soft White Thick 800g,hovis soft white thick 800g,https://tb-static.uber.com/prod/image-proc/processed_images/13d749771aa426c520d8d24b5d5a0caa/b4facf495c22df52f3ca635379ebe613.jpeg
fe930257-dbc2-48aa-82a3-e47236853328,chicago town 2 deep dish pepperoni pm 2.00 320g,chicago town 2 deep dish pepperoni  320g,https://tb-static.uber.com/prod/image-proc/processed_images/e9a976a8ca4d8926af7255c4d8228407/859baff1d76042a45e319d1de80aec7a.jpeg
fe926573-3bb8-41cb-9ed8-14bdd5ec63e7,E/S APPLE JUICE 200ML,e apple juice 200ml,
fe8f330a-e3d4-4cf4-a587-8fe210b0c339,HARIBO GOLDBEARS PM,haribo goldbears pm,https://tb-static.uber.com/prod/image-proc/processed_images/d8c9b345180c372dc1ef1f441070e2f6/b4facf495c22df52f3ca635379ebe613.jpeg
fe8be87f-3e28-5bf5-b6c7-101640992494,fridge raiders roast multi pack 3x22.5g 3x22.5g,fridge raider roast multi pack 3x22.5g 3x22.5g,https://tb-static.uber.com/prod/image-proc/processed_images/0895f3b602c1a20420777b82d893f8e7/859baff1d76042a45e319d1de80aec7a.jpeg
fe89fcba-c752-4f41-a5a5-92a8ec02ef8e,Seriously Spreadable Original 125g ,seriously spreadable original 125g,
fe86e43d-bae0-4dc9-90e5-8d959ae351ee,Lambrini Original 1.25Ltr,lambrini original 1.25ltr,https://tb-static.uber.com/prod/image-proc/processed_images/8e41b0451b6559d6c01eb93bb5810147/b4facf495c22df52f3ca635379ebe613.jpeg
fe85348a-4e31-4d7f-baa2-6e7f59f4df41,Reese's 5 Peanut Butter Cups 77g,reeses 5 peanut butter cup 77g,https://d1ralsognjng37.cloudfront.net/3f5149d9-9559-4f56-b3b4-7830a17063e2.jpeg
fe82ec02-4d7f-4e21-b2b2-0d0103e381ff,Co-op Corn Flakes 500g,coop corn flake 500g,https://tb-static.uber.com/prod/image-proc/processed_images/7f8f0afb2f90fa992b20658701c29a04/859baff1d76042a45e319d1de80aec7a.jpeg
fe7e1808-6475-436d-9b0b-cda96b2c1e0d,Kopparberg Mixed Fruit Tropical Bottle 500ml,kopparberg mixed fruit tropical bottle 500ml,
fe788733-e7b7-4d80-931f-893f2a748139,Misfits Nasher Sticks Medium Dog Treats With Chicken And Beef 170g,misfit nasher stick medium dog treat with chicken and beef 170g,
fe73b24b-a4af-42b6-8a11-62bc21ca3974,Dr Oetker Pizza Pollo 355g,dr oetker pizza pollo 355g,
fe71f0ed-aa48-4446-aaf3-800b3314a71e,Maynards Bassetts Wine Gums,maynards bassetts wine gum,https://d1ralsognjng37.cloudfront.net/c1d3db10-a786-4277-9202-20eceaa4a9f2.jpeg
fe6d25d8-86ba-5798-9fed-4d36070d16f8,Co-Op Wild Rocket 70g,coop wild rocket 70g,
fe6bd33d-eaf2-4b12-929e-ea6aeaaf5c3e,Galaxy Smooth Milk Chocolate Bar 110g,galaxy smooth milk chocolate bar 110g,https://d1ralsognjng37.cloudfront.net/251f8be8-a7c1-4f88-be00-851a0a877d5b.jpeg
fe660f10-cd1b-4210-b398-45432d1240e3,Pepsi 500ml,pepsi 500ml,https://d1ralsognjng37.cloudfront.net/dd5f1dee-8051-430a-a1c9-b94d73db4666.jpeg
fe63f0c5-912f-4d40-875d-9a0ab1a2a580,Bounty Coconut Dark Chocolate Duo Bar 57g,bounty coconut dark chocolate duo bar 57g,https://d1ralsognjng37.cloudfront.net/8fb3b3b4-4a55-466c-b3f6-603af4dd70b5.jpeg
fe5f19b2-4da3-47fa-9a45-5ba5b09b20da,CHEERIOS HONEY 370G,cheerio honey 370g,https://tb-static.uber.com/prod/image-proc/processed_images/560a906bec044f92ed0940ecbb8db501/859baff1d76042a45e319d1de80aec7a.jpeg
fe59d177-5996-571d-b1a3-b7e048835723,b & h ks gold (t&t) * 20s,b h k gold tt 20,
fe57fdb6-90cf-4aab-ade0-120fceac1023,Kron'bourg 440ml 4pk,kronbourg 440ml 4pk,https://tb-static.uber.com/prod/image-proc/processed_images/a9fb1da0ccfc581a9bc94af5aa7cc942/859baff1d76042a45e319d1de80aec7a.jpeg
fe5236b4-17dd-4204-aa42-fec147a60055,SOFT & GENTLE FRESH BLOSSOM 250ML,soft gentle fresh blossom 250ml,https://d1ralsognjng37.cloudfront.net/8d0684cc-d4a3-4f1c-aa01-1b099c2a17d6.jpeg
fe4dc47e-2680-5205-b2d6-fe9171633a9c,"Red Bull Energy Drink, 250ml",red bull energy drink 250ml,https://d1ralsognjng37.cloudfront.net/e838e86c-4497-4f25-8ca3-0a6431ebe2c1.jpeg
fe4ca202-2581-52fa-92e1-ee3f666e8616,Oreo Original Sandwich Biscuits 154g,oreo original sandwich biscuit 154g,https://d1ralsognjng37.cloudfront.net/907b8072-b021-4287-bdd3-79a27fd43475.jpeg
fe4a7e75-e640-498e-a3ff-d50083a8565f,Ribena 500ml,ribena 500ml,
fe452aa2-9709-4d1b-b7f1-53cdb1e21d53,Gordon's Pink Gin & Tonic Mixed Drink 25cl Can,gordons pink gin tonic mixed drink 25cl can,https://d1ralsognjng37.cloudfront.net/954baf81-85f3-466e-bacd-be26ddb26171.jpeg
fe386540-c8c1-48aa-9cfc-7ced09442281,Echo Falls Sauvignon Blanc 75cl,echo fall sauvignon blanc 75cl,https://tb-static.uber.com/prod/image-proc/processed_images/448fdf69e40a67a8adada0296e8bb349/859baff1d76042a45e319d1de80aec7a.jpeg
fe36744a-9508-4065-887f-d2d9a8bb3fbd,M&M's Crispy Chocolate Treat Bag 77g,mm crispy chocolate treat bag 77g,https://d1ralsognjng37.cloudfront.net/6639512c-e8dd-4e4c-9831-58f3a06cfcc3.jpeg
fe34991c-7794-51c0-a891-e43f095a1699,Cadbury Caramel Nibbles Bag 120g,cadbury caramel nibble bag 120g,https://d1ralsognjng37.cloudfront.net/3922e264-34f7-4ec4-8895-3967151a5c2c.jpeg
fe333093-34fc-40aa-ab78-5bf5cd292bb9,Sour Apple Slush,sour apple slush,https://d1ralsognjng37.cloudfront.net/209539c4-0117-4b31-9092-ff377d6b23b6.jpeg
fe317e6c-42ad-42f3-9f12-d0a2f558377f,Piri Piri Chicken Sandwich,piri piri chicken sandwich,https://d1ralsognjng37.cloudfront.net/1db0c2ad-0460-4ab4-813a-e86f17d3aca8.jpeg
fe30834e-269a-4a9f-8913-7754d5ade018,Co-Op Medium Cheddar 240g,coop medium cheddar 240g,
fe2d62fc-11f8-5cc0-bd66-336ff3c80c05,Bens Original Egg Fried Microwave Rice 250g,ben original egg fried microwave rice 250g,https://d1ralsognjng37.cloudfront.net/dc4b4764-27ab-4960-bbb6-1e6357fc9310.jpeg
fe2c46be-1fed-451b-9f97-dc1d4553c168,Cadbury Dairy Milk Fruit and Nut Chopped £1 Chocolate Bar 95g,cadbury dairy milk fruit and nut chopped 1 chocolate bar 95g,https://tb-static.uber.com/prod/image-proc/processed_images/7a80e47c0d1e5b1815125c0b4b77165f/859baff1d76042a45e319d1de80aec7a.jpeg
fe2b7166-8f59-4d6c-b03b-c25cdb89f9d4,Mayfair Superkings Original Blue 20 Pack,mayfair superkings original blue 20 pack,
fe2a38d2-f469-592e-8f8e-f16a9c3653a1,oasis summer fruits pm 1 500ml,oasis summer fruit pm 1 500ml,
fe27a98b-947e-51b2-9175-892cb7c37196,12 British Medium Free Range Eggs 12pk,12 british medium free range egg 12pk,
fe20f679-24de-4f4f-9cac-31f4b76a022d,Co Op Pure Apple Juice 1 Litre,co op pure apple juice 1 litre,https://tb-static.uber.com/prod/image-proc/processed_images/343a3f059d32b935b81db55db9696a9e/859baff1d76042a45e319d1de80aec7a.jpeg
fe1f99bd-9541-403e-8032-15ef3df74421,Co-op Irresistible Coleslaw 300g,coop irresistible coleslaw 300g,https://tb-static.uber.com/prod/image-proc/processed_images/1836d9f17a5b5cee64ec13e17f403689/859baff1d76042a45e319d1de80aec7a.jpeg
fe1ec102-f6ab-431a-b855-356618ac5998,VOLVIC TOUCH OF FRUIT LEMON & LIME WATER 1.5LTR,volvic touch of fruit lemon lime water 1.5ltr,
fe1a8c06-b9bf-4b12-a680-145347c50cd3,Corona Extra 10Pk (10×330ml),corona extra 10pk 10330ml,https://tb-static.uber.com/prod/image-proc/processed_images/e81c9e8e42b00bece039c958b861eb00/4218ca1d09174218364162cd0b1a8cc1.jpeg
fe176862-e77f-4f5f-8320-654142556fb3,dfe hot/spicy meatballs pm 1.00 200g,dfe hotspicy meatball  200g,
fe15cccf-22a0-52f8-8d52-8cbe51b54ce7,Co Op Fresh Double Cream 300ml,co op fresh double cream 300ml,https://tb-static.uber.com/prod/image-proc/processed_images/2a450db49bdf47e169f02f3d24b53530/859baff1d76042a45e319d1de80aec7a.jpeg
fe151740-7357-4a28-be1d-26dd17496295,PG Tips The Original 80 Teabags,pg tip the original 80 teabags,
fe1029b7-e38f-4fd6-a721-9877de92838a,Corn Flakes 500g,corn flake 500g,https://tb-static.uber.com/prod/image-proc/processed_images/c7b12560128ec5099c2c3baa4228ab0e/859baff1d76042a45e319d1de80aec7a.jpeg
fe0e6610-3bb3-4f4f-8121-9b4118da87fb,Mini Cheddars Red Leicester 90g,mini cheddar red leicester 90g,https://tb-static.uber.com/prod/image-proc/processed_images/ccfe4d532068ec2b919a79ae168aaed3/859baff1d76042a45e319d1de80aec7a.jpeg
fe0d8936-b966-4adf-963c-3af8dd703408,Roberts Brown Medium Sliced Bread 800g,robert brown medium sliced bread 800g,https://tb-static.uber.com/prod/image-proc/processed_images/f54b2a5a24e434471c949e9e8d343b0d/859baff1d76042a45e319d1de80aec7a.jpeg
fe0d50b1-ce4b-43a5-a265-f423631e06b5,Walkers Salt & Vinegar Sharing Crisps 175g,walker salt vinegar sharing crisp 175g,https://tb-static.uber.com/prod/image-proc/processed_images/f86c82dcb4c80d2d2ecef5bad5cf0554/4218ca1d09174218364162cd0b1a8cc1.jpeg
fe0c9bda-7ac2-5dd8-bba0-9f987bb5961c,co op bananas pm 1.09 1pk,co op banana  1pk,
fe0ad934-05f8-4477-b733-bfd186e05a2f,Casillero Del Diablo Sauvignon Blanc White,casillero del diablo sauvignon blanc white,
fe0aca9d-3d53-48b0-995e-4ad8ee9f6fe1,Fanta Fruit Twist 500ml,fanta fruit twist 500ml,https://d1ralsognjng37.cloudfront.net/11098186-9d84-4834-98cc-893c190e1079.jpeg
fe09c1ab-4e72-5a54-b535-d6d029cc66e2,oasis summer fruits pm 1 500ml,oasis summer fruit pm 1 500ml,
fe066b81-e5c0-447b-ab76-596b4de9c253,RUSTLERS BACON CHEESEBURGER 191G,rustler bacon cheeseburger 191g,https://d1ralsognjng37.cloudfront.net/6fcd841c-6416-40cb-8d74-f717bebf2959.jpeg
fe01e08f-f80b-53f9-855a-470c03d13fe4,kingsmill tasty wholemeal medium 800g,kingsmill tasty wholemeal medium 800g,https://tb-static.uber.com/prod/image-proc/processed_images/bdd1f32948182a4342812f0477fe0bf6/b4facf495c22df52f3ca635379ebe613.jpeg
fdff93e3-6c38-4476-8550-07e52e628d44,Volvic Touch Of Fruit Lemon & Lime Sugar Free 500ml,volvic touch of fruit lemon lime sugar free 500ml,https://tb-static.uber.com/prod/image-proc/processed_images/146a7a47434e2cde19ee6acf0bf21598/859baff1d76042a45e319d1de80aec7a.jpeg
fdfe9b15-079f-45cf-be10-67656d08a15b,CO OP WHOLE UHT MILK 1LTR,co op whole uht milk 1ltr,
fdfe1f7d-09c4-4239-9ad1-bbe0950c6780,Utterly Butterly - 500g,utterly butterly 500g,https://d1ralsognjng37.cloudfront.net/2afad612-a9d9-4a4c-80de-e3660b59ce2e.jpeg
fdfcd922-43c4-4a48-853d-67aa017529ab,Tomatoes (Bag),tomato bag,
fdfbd31d-bb9c-5065-94ec-67ad0bc43a62,smirnoff red 37.5% pm8.99 * 35cl,smirnoff red 37.5 %  35cl,https://tb-static.uber.com/prod/image-proc/processed_images/3cb83fbbedc1c326a475ff33716db93b/b4facf495c22df52f3ca635379ebe613.jpeg
fdf83bfb-a53a-5f50-8110-175c1a5d2d2a,sterling new sk green (t&t) * 20s,sterling new sk green tt 20,
fdf7a2c0-149b-4fab-9eef-98c4ce6f8b22,ABSOLUT MIXT BLUEBERRY & LIME 250ml,absolut mixt blueberry lime 250ml,https://d1ralsognjng37.cloudfront.net/2c9cd41e-ae5e-4b3b-ab71-c6f3f7163963.jpeg
fdf651c4-816d-4fd7-99cf-35b8f8bf54b0,CO OP RED SEEDLESS GRAPES*,co op red seedless grape,https://d1ralsognjng37.cloudfront.net/be8b37bb-bb8c-48b0-a4c6-66feb5e156ac.jpeg
fdf64ebf-a365-4b91-8c18-6223cc312752,Angel Delight Strawberry Flavour Dessert 59g,angel delight strawberry flavour dessert 59g,https://d1ralsognjng37.cloudfront.net/75ef9ea8-c265-4d2d-8105-caaf5f420ae9.jpeg
fdf2f804-c6d2-47b1-896d-0461a85c594a,Cadbury Buttons Giant Bag,cadbury button giant bag,https://tb-static.uber.com/prod/image-proc/processed_images/338ca9cf035d225bd668dd6c70384c8b/859baff1d76042a45e319d1de80aec7a.jpeg
fdf27f23-9684-5786-ab38-547c1028a4c7,Hovis Soft White Medium Bread 800g,hovis soft white medium bread 800g,https://d1ralsognjng37.cloudfront.net/3a2c7f55-2ac6-4bc5-a9db-ffc3f4594af9.jpeg
fdf0bc73-dda7-43db-af52-d04eaa5a69d9,DAZ WHITES & COLOURS  PODS X12 WASHES,daz white colour pod x12 wash,https://d1ralsognjng37.cloudfront.net/fef41c8d-9b78-4846-9602-326b18e6ca01.jpeg
fdeee4d4-911b-40b2-9ff4-d44e060dfdfa,Doritos Cool Original Pm£1 70g,doritos cool original  70g,https://tb-static.uber.com/prod/image-proc/processed_images/74cfc953322e0d9e429d453f884281aa/859baff1d76042a45e319d1de80aec7a.jpeg
fdec6dce-4f6a-4625-9953-59c2d3576d01,Baker street 4 soft White Bread Rolls,baker street 4 soft white bread roll,
fde988ab-e50b-5129-9217-0ad582405ee9,Co Op 4pt Whole Fresh Milk,co op 4pt whole fresh milk,
fde91561-be8b-5222-be29-d2b4f6566f47,co op plain naan 260g,co op plain naan 260g,
fde6da43-47ad-55ea-a269-be5adc4e2663,Pringles Sour Cream and Onion Crisps 200g,pringles sour cream and onion crisp 200g,https://d1ralsognjng37.cloudfront.net/39b8da4c-e09a-4a1e-8b26-c8a03ab98664.jpeg
fde29856-dd82-40d6-a42c-2ef2fce311fb,Hagen-Dazs Vanilla,hagendazs vanilla,https://d1ralsognjng37.cloudfront.net/c683b335-7968-457f-9cea-294b29f10f25.jpeg
fdded7b3-d9b7-4155-924e-a3acaa5c5feb,Capri-Sun Orange 330ml,caprisun orange 330ml,https://d1ralsognjng37.cloudfront.net/925e6933-7531-4a45-8861-741eb0573d00.jpeg
fddc327a-19bb-5915-b220-7efe3df0f0e4,bulmers red berries & lime 500ml,bulmers red berry lime 500ml,https://tb-static.uber.com/prod/image-proc/processed_images/80f44ab983e784dfcc80c76c26dd2bc2/859baff1d76042a45e319d1de80aec7a.jpeg
fddb2ad1-e269-5774-b921-0a52e684bf30,haribo tangfastics pm 1 160g,haribo tangfastics pm 1 160g,https://tb-static.uber.com/prod/image-proc/processed_images/355b3b1179ce22840d4490f2259770b3/859baff1d76042a45e319d1de80aec7a.jpeg
fdd6b63d-5d4d-48a7-ba01-5f3a58eef02d,Kinder Bueno White Bar 39g,kinder bueno white bar 39g,https://d1ralsognjng37.cloudfront.net/81695e4e-c4c4-43d0-99b0-a3c1b83da2fb.jpeg
fdd564f7-3045-4130-881b-93c0d32afe37,Deli Breaded Ham Slices 90g,deli breaded ham slice 90g,
fdd54918-856e-49bc-b55a-f109a590a469,CO OP ORANGES PACK ,co op orange pack,
fdd4dacd-6fce-521a-970f-5c900d9d9edd,Nescafe Gold Blend Instant Coffee 100g,nescafe gold blend instant coffee 100g,https://d1ralsognjng37.cloudfront.net/fd5fab72-df8f-454f-b875-25aa57886342.jpeg
fdd450d6-b202-48ca-a33c-8d882199153c,Maryland Choc Chip Cookies 230g,maryland choc chip cooky 230g,https://tb-static.uber.com/prod/image-proc/processed_images/d8c1ee89fa71d104e12bceffadd0824a/859baff1d76042a45e319d1de80aec7a.jpeg
fdd44469-71ce-5008-b14a-4f4a2b73743b,lucozade energy orange pm 1.50 1ltr,lucozade energy orange  1ltr,
fdd32799-9745-4d98-802f-d22912d20966,Benson Hedges KS Silver (Benson Silver) 20S,benson hedge k silver benson silver 20,
fdcf2129-ee35-489e-87d9-9107e00fb33a,STERLING KS DUAL (T&T) * 20s,sterling k dual tt 20,
fdc20e25-419c-4a8f-968c-159ada54102a,Bahlsen Choco Leibniz Milk,bahlsen choco leibniz milk,
fdbc4b36-7a08-5bfb-a5d8-7491c264c150,lucozade energy orange pm 1.50 1ltr,lucozade energy orange  1ltr,
fdbb9c11-d1f4-5b7d-9117-35266a67806d,Volvic Juicy Orange Water 1L,volvic juicy orange water 1l,https://d1ralsognjng37.cloudfront.net/a37d5caa-8521-49fb-a0a0-faf7285f6bfa.jpeg
fdb8ae51-5692-4c07-b539-53ba4d85cdec,utterly butterly pm 1.89 500g,utterly butterly  500g,
fdb57b22-2222-43f8-9604-5ffb6f16a4bf,Delicatessen Breaded Ham,delicatessen breaded ham,https://d1ralsognjng37.cloudfront.net/cd9a9fa5-0d96-4436-9f81-2b69b66da31c.jpeg
fdb42ea4-ad34-5e9d-8804-95aa4d627eb9,co op sweet popcorn pm 1 100g,co op sweet popcorn pm 1 100g,https://tb-static.uber.com/prod/image-proc/processed_images/a2ee1bd97b5010d36dc515179629d6d6/859baff1d76042a45e319d1de80aec7a.jpeg
fdb39cd9-3b40-43ae-9234-1f5f4b5486c9,JPS Superkings Real Blue 20,jps superkings real blue 20,
fdae957c-6740-450c-9e0e-4fcfdd07a621,dr pepper reg 2ltr,dr pepper reg 2ltr,
fdad0307-489c-4853-8f0c-8fe20cee6d40,Birds Eye Alphabites 456g,bird eye alphabites 456g,https://tb-static.uber.com/prod/image-proc/processed_images/24ebd9c91661671bf6ddf891623e1c3e/859baff1d76042a45e319d1de80aec7a.jpeg
fda81433-edac-44fa-b330-e2b3c3de6d85,Werthers Original Butter Candies,werthers original butter candy,https://d1ralsognjng37.cloudfront.net/a2c75f0e-26e6-4dd4-9327-7dc2cc19812d.jpeg
fda79082-4d42-44df-8860-9be924d2aaa3,Jammie Dodgers,jammie dodger,https://d1ralsognjng37.cloudfront.net/10c77e54-ed9d-4894-887a-a44c34ad5992.jpeg
fda7134b-1567-5a19-a314-cc41b0cb37d2,cadbury double decker pm 3.25 480ml,cadbury double decker  480ml,https://tb-static.uber.com/prod/image-proc/processed_images/c23d84e3df486058df4467167c16902d/859baff1d76042a45e319d1de80aec7a.jpeg
fda5545d-e75d-4459-a5a0-dd87ddce641a,sterling ks original red (t&t) * 20s,sterling k original red tt 20,
fda54456-e575-59d4-a84c-75791187ad51,Weetabix Cereal,weetabix cereal,https://d1ralsognjng37.cloudfront.net/5f5ce2ca-fdd0-462e-b910-7055828f8461.jpeg
fda3eef0-3c1c-472c-af0d-fdc9d9d55b27,Kelloggs Crunchy Nut Granola 380g,kellogg crunchy nut granola 380g,https://d1ralsognjng37.cloudfront.net/5000e127-d027-447b-8524-23615a8ec118.jpeg
fda0588e-29b2-593d-974a-84357625cdd3,j20 orange/passionfruit 4pk 4x275ml,j20 orangepassionfruit 4pk 4x275ml,https://tb-static.uber.com/prod/image-proc/processed_images/ca4b047bc6b9955fd19378315f366f6a/859baff1d76042a45e319d1de80aec7a.jpeg
fd99b20b-e6af-4294-a831-14674694b240,Yazoo Chocolate 1Ltr,yazoo chocolate 1ltr,https://d1ralsognjng37.cloudfront.net/d139ce24-ae4c-484f-a6af-d0757ab28a3e.jpeg
fd97fc0b-e2b7-532c-ac1d-1858f6a63e72,Co Op Basmati Rice,co op basmati rice,https://tb-static.uber.com/prod/image-proc/processed_images/e7e77b8bb7c3f7be384cd49a61315e35/859baff1d76042a45e319d1de80aec7a.jpeg
fd907622-a6f1-4653-b5cf-d252d5eefb81,COCA COLA CHERRY ZERO SUGAR 500ML,coca cola cherry zero sugar 500ml,https://d1ralsognjng37.cloudfront.net/9517133a-7fb6-47c8-b44e-c29d990c5678.jpeg
fd8d4b1a-0461-5a0c-a33c-c0a31225be5e,taylors yorkshire 80s teabags 80s,taylor yorkshire 80 teabags 80,
fd8ce678-ee13-490b-968d-b5e9d7e855f5,co op diet cloudy lemonade 2ltr,co op diet cloudy lemonade 2ltr,https://tb-static.uber.com/prod/image-proc/processed_images/fd982df8d21dc49f6e721d856dbbc47a/859baff1d76042a45e319d1de80aec7a.jpeg
fd89fb3c-654c-4da9-960e-3e4149413153,HARIBO Bubblegum Bottles Z!NG Bag,haribo bubblegum bottle zng bag,https://d1ralsognjng37.cloudfront.net/fe6b6933-7cd7-4938-a52a-efdc90d1186b.jpeg
fd898b39-9143-5799-bef9-d03c35d1cbae,co op strawberry jam 454g,co op strawberry jam 454g,https://tb-static.uber.com/prod/image-proc/processed_images/f7077e6c49d859488b47d83647176eb4/859baff1d76042a45e319d1de80aec7a.jpeg
fd85e83a-4969-54c6-8212-5626a812fdd1,robinsons orange nas 1ltr,robinson orange na 1ltr,https://tb-static.uber.com/prod/image-proc/processed_images/67fbfdc83c93e91085627175fcd50bcd/859baff1d76042a45e319d1de80aec7a.jpeg
fd84cc49-d4a5-455e-9c10-3387f4ec79d6,Fresh Coriander 1 BUNCH,fresh coriander 1 bunch,https://d1ralsognjng37.cloudfront.net/1afe90a5-d72c-4dab-a71f-1f90733aae93.jpeg
fd83dda9-3579-4dd1-918b-70c53eb9e3a9,CO OP ONIONS 3 PACK,co op onion 3 pack,
fd83ae4b-2d07-40c2-bad6-ce645187ff3c,Sausage Bap,sausage bap,https://d1ralsognjng37.cloudfront.net/2993c438-c719-43c5-b242-6a36c7e42ee9.jpeg
fd830c06-2769-5c53-828a-ff893420acca,cadbury choc mini rolls 5pk 5pk,cadbury choc mini roll 5pk 5pk,https://tb-static.uber.com/prod/image-proc/processed_images/9419fcd1bf02961dc53007b85069a2c6/859baff1d76042a45e319d1de80aec7a.jpeg
fd82c270-2375-5b41-8f24-607934ea0b91,Birds Eye Crispy Batter Fish Fingers,bird eye crispy batter fish finger,https://tb-static.uber.com/prod/image-proc/processed_images/81c57a3bdcb7553308c703aa806bf1a6/b4facf495c22df52f3ca635379ebe613.jpeg
fd81acaa-4688-5c21-854c-b08d23286a8a,Walkers Ready Salted 6pk,walker ready salted 6pk,
fd813a2f-4463-4413-93f4-fd8fc3ea04c7,Maltesers Fairtrade Chocolate Treat Bag Price Marked Pack 68g,maltesers fairtrade chocolate treat bag price marked pack 68g,https://d1ralsognjng37.cloudfront.net/24c4ee88-4268-4bfc-808b-3aa4a6ae725c.jpeg
fd7cc746-15ce-56b6-80ce-302ab92040ce,1 Pint Fresh Semi-Skimmed Milk,1 pint fresh semiskimmed milk,https://d1ralsognjng37.cloudfront.net/8935512a-35a9-4626-a158-de52ad15d460.jpeg
fd7af9bc-d629-4035-8bc2-281938e22f11,McVitie's Hobnobs Sticky Toffee Pudding Biscuits,mcvities hobnobs sticky toffee pudding biscuit,https://d1ralsognjng37.cloudfront.net/41c679f6-8ff7-4252-89ce-c0eb4a64b3d5.jpeg
fd7adb1d-7534-42ed-acb9-865ad2dfae42,co op table salt drum 750g,co op table salt drum 750g,https://tb-static.uber.com/prod/image-proc/processed_images/1c64f81f02d8b0175492cccc29e78926/859baff1d76042a45e319d1de80aec7a.jpeg
fd7a22d3-08a7-4c9d-808a-934ce8910e98,Maltesers Ice Cream Tub 500ml,maltesers ice cream tub 500ml,https://d1ralsognjng37.cloudfront.net/acedf6e8-ceff-4299-a6fd-cbb35e9232b3.jpeg
fd78cdc7-e15a-4917-9a4c-a29873ce6456,Co Op Mild White Cheddar Cheese Slices 150g,co op mild white cheddar cheese slice 150g,https://d1ralsognjng37.cloudfront.net/a1b537ed-569b-47cb-ada7-1954e97fd1bc.jpeg
fd77133e-92e9-4282-adaf-7414316f6aad,CO OP IMPERIAL VODKA 37.5% DST 70  cl,co op imperial vodka 37.5 % dst 70 cl,https://d1ralsognjng37.cloudfront.net/5705b87d-87d1-4920-83d6-323aa161dda6.jpeg
fd75ca96-94c6-5810-ac95-23c1a103a64b,Milkybar White Chocolate Sharing Bag 85g,milkybar white chocolate sharing bag 85g,https://d1ralsognjng37.cloudfront.net/5e202b3e-5623-4686-9866-3db2c71afacb.jpeg
