group_id,leader,member,modify_leader,image_url,Image,label,canonical_leader,brand,name,package ,promotion,Comments
11197,gallito de chocolate relleno miln tableta,gallito de chocolate relleno miln tableta,Yes,https://d1ralsognjng37.cloudfront.net/22f981ef-19b8-4f3d-830d-1625a3b58018.jpeg,,TRUE,Gallito Chocolate Milán menta Tableta 35 g,Gallito,Chocolate Milán menta,Tableta 35 g,0,
11198,gallito minitapitas bolsa 49 gr,gallito minitapitas bolsa 49 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5413020061d4467a13f35aa192df3f19/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Gallito Chocolate Mini Tapitas  Bolsa 49 g,Gallito,Chocolate Mini Tapitas ,Bolsa 49 g,0,
11199,gallito tapita navidad,gallito tapita navidad,Yes,https://d1ralsognjng37.cloudfront.net/45d842fe-0479-4c47-8697-4c710fa26f3f.jpeg,,TRUE,Gallito Tapita navideña Bolsa 40 g,Gallito,Tapita navideña,Bolsa 40 g,0,
11200,gallitos,gallitos,Yes,https://d1ralsognjng37.cloudfront.net/6e02599f-8428-4b4a-a0de-8dd5db92389c.jpeg,,TRUE, Gallitos 1 unid,,Gallitos,1 unid,0,
11201,gallitos de pltano,gallitos de pltano,Yes,,,TRUE, Gallitos de plátano 1 unid,,Gallitos de plátano,1 unid,0,
11202,gallitos para picar chorizo,gallitos para picar cerdo,Yes,,,FALSE, Gallitos para picar cerdo 1 unid,,Gallitos para picar cerdo,1 unid,0,
11202,gallitos para picar chorizo,gallitos para picar chorizo,Yes,,,TRUE, Gallitos para picar chorizo 1 unid,,Gallitos para picar chorizo,1 unid,0,
11203,gallitos para picar re,gallitos para picar pollo,Yes,,,FALSE, Gallitos para picar pollo 1 unid,,Gallitos para picar pollo,1 unid,0,
11203,gallitos para picar re,gallitos para picar re,Yes,,,TRUE, Gallitos para picar res 1 unid,,Gallitos para picar res,1 unid,0,
11204,gallitos para picar salchichn,gallitos para picar salchichn,Yes,,,TRUE, Gallitos para picar salchichón 1 unid,,Gallitos para picar salchichón,1 unid,0,
11206,gallo de papa 5 gallitos,gallo de papa 5 gallitos,Yes,,,TRUE, Gallos de papa 5 unids,,Gallos de papa,5 unids,0,
12283,hamburguesa con la torta especial de la casa tocineta queso zarcero y papa fritas,hamburguesa con la torta especial de la casa queso zarcero y papa fritas,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e133628dea6115f0214a1d90e8bc31da/859baff1d76042a45e319d1de80aec7a.jpeg,,FALSE, Hamburguesa especial queso zarcero y papas fritas 1 unid,,Hamburguesa especial queso zarcero y papas fritas,1 unid,0,
12283,hamburguesa con la torta especial de la casa tocineta queso zarcero y papa fritas,hamburguesa con la torta especial de la casa tocineta queso zarcero y papa fritas,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e133628dea6115f0214a1d90e8bc31da/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE, Hamburguesa especial tocineta queso zarcero y papas fritas 1 unid,,Hamburguesa especial tocineta queso zarcero y papas fritas,1 unid,0,
12284,hamburguesa la estacin con papa,hamburguesa la estacin con papa,Yes,,,TRUE, Harburguesa la estación con papas 1 unid,,Harburguesa la estación con papas,1 unid,0,
13410,helado bailey do pinos 540g,helado bailey do pinos 540g,Yes,https://d1ralsognjng37.cloudfront.net/0a8c7d5c-6160-47eb-bf4b-a21a1cf2a8af.jpeg,,TRUE,Dos Pinos Helado Baileys Pote 540 g,Dos Pinos,Helado Baileys,Pote 540 g,0,
13411,helado caramelo do pinos 12 galn 9541,helado caramelo do pinos 12 galn 9541,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/274b8b4e0cb8ffb633bb68b2a04655da/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla caramelo Pote 1.028 kg,Dos Pinos,Helado vainilla caramelo,Pote 1.028 kg,0,
13412,helado caramelo do pinos 499 g 9671,helado caramelo do pinos 499 g 9671,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f68c847103571daa6ae3325f96bb76bf/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla caramelo Pote 499 g,Dos Pinos,Helado vainilla caramelo,Pote 499 g,0,
13414,helado choco snack coco do pinos 60 g 4270,helado choco snack coco do pinos 60 g 4270,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ddd7e28b754621d185696aecd62f1906/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Choco snack coco 60 g,Dos Pinos,Choco snack coco,60 g,0,
13415,helado chocolate almendras do pinos 530 gr,helado choco almendra do pinos 530 g 4278,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ba5e53c2d7bf2933aaf0201cc869d2f7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado chocolate almendra Pote 530 g,Dos Pinos,Helado chocolate almendra,Pote 530 g,0,
13415,helado chocolate almendras do pinos 530 gr,helado chocolate almendras do pinos 530 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ba5e53c2d7bf2933aaf0201cc869d2f7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado chocolate almendra Pote 530 g,Dos Pinos,Helado chocolate almendra,Pote 530 g,0,
13416,helado chocoleta cooky cream do pinos 98 g 1871,helado chocoleta cooky cream do pinos 98 g 1871,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6ed8416f10c53a8af29cbf96a23d1e4d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Chocoleta cookies and cream 98 g,Dos Pinos,Chocoleta cookies and cream,98 g,0,
13417,helado chocoleta do pinos 75 grs,helado chocoleta do pinos 75 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/35fad00034f5a91df2ba56719c5eb312/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Chocoleta  75 g,Dos Pinos,Chocoleta ,75 g,0,
13418,helado chocoleta do pinos 85 g 0110,helado chocoleta do pinos 85 g 0110,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fa1513dd52b08efab1fe0c18084e7079/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Chocoleta  75 g,Dos Pinos,Chocoleta ,75 g,0,
13419,helado churchill do pinos 130 g 9663,helado churchill do pinos 130 g 9663,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e5fe999a78df10ec9326b61ac5ebe983/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Churchill Pote 130 g,Dos Pinos,Helado Churchill,Pote 130 g,0,
13420,helado coco do pinos 500 g 9877,helado coco do pinos 500 g 9877,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3469c071512adc508401097ba8651911/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado coco Pote 500 g,Dos Pinos,Helado coco,Pote 500 g,0,
13421,helado combinado do pinos 131 g 9800,helado combinado do pinos 131 g 9800,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/53ad3405d911fab898540df0cf3c8058/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla fresa y limón Pote 131 g,Dos Pinos,Helado vainilla fresa y limón,Pote 131 g,0,
13424,helado cono caramelo macadamia deleite 75 grs,helado cono caramelo macadamia deleite 75 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/1f05e9859286c4d2bd60cb5a086adbfa/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado caramelo vainilla Cono 75 g,Dos Pinos,Helado caramelo vainilla,Cono 75 g,0,
13426,helado coronado cajeta 14 gl,helado coronado cajeta 14 gl,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/dc4f385160837e40394388699e882c86/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Coronado Helado cajeta  Pote 500 g,Coronado,Helado cajeta ,Pote 500 g,0,
13427,helado coronado frutas 14 gl,helado coronado frutas 14 gl,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/cd75fe37edb989efd073b4f3b16f16f1/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Coronado Helado frutas Pote 500 g,Coronado,Helado frutas,Pote 500 g,0,
13428,helado coronado natilla con fresa 14 gl,helado coronado natilla con fresa 14 gl,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/53e859a00111b81a99baa2b94996a530/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Coronado Helado natilla con fresa Pote 500 g,Coronado,Helado natilla con fresa,Pote 500 g,0,
13429,helado crema chip do pinos 12 gl,helado crema chip do pinos 12 galn 9503,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c26a101a5f58be55527ce972708f0484/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla chips de chocolate Pote 1.028 kg,Dos Pinos,Helado vainilla chips de chocolate,Pote 1.028 kg,0,
13429,helado crema chip do pinos 12 gl,helado crema chip do pinos 12 gl,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c26a101a5f58be55527ce972708f0484/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla chips de chocolate Pote 1.028 kg,Dos Pinos,Helado vainilla chips de chocolate,Pote 1.028 kg,0,
13431,helado crema chip do pinos 272 g 9732,helado crema chip do pinos 272 g 9732,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e2ed971d5d8df1215defac2029545846/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla chips de chocolate Pote 272 g,Dos Pinos,Helado vainilla chips de chocolate,Pote 272 g,0,
13433,helado crema do pinos 131 g 9817,helado crema chip do pinos 131 g 9824,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/fa45e8b527d6ad31ba743aa480aa687e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla chips Pote 131 g,Dos Pinos,Helado vainilla chips,Pote 131 g,0,
13433,helado crema do pinos 131 g 9817,helado crema do pinos 131 g 9817,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5c478a5a3df1e561ca129440789a7746/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla Pote 131 g,Dos Pinos,Helado vainilla,Pote 131 g,0,
13434,helado crema do pinos 499 gr,helado combinado do pinos 499 g 9619,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/793b0d8f4148da284a8b8b231eaa1169/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla fresa limón Pote 499 g,Dos Pinos,Helado vainilla fresa limón,Pote 499 g,0,
13434,helado crema do pinos 499 gr,helado combinado do pinos 499 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f544bb98448169f4b33e1bc3da5b060e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla fresa limón Pote 499 g,Dos Pinos,Helado vainilla fresa limón,Pote 499 g,0,
13434,helado crema do pinos 499 gr,helado crema chip do pinos 499 g 9633,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/78a23f3b1c8692aa567dec9eacc711ba/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla chips de chocolate Pote 499 g,Dos Pinos,Helado vainilla chips de chocolate,Pote 499 g,0,
13434,helado crema do pinos 499 gr,helado crema chip do pinos 499 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/78a23f3b1c8692aa567dec9eacc711ba/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla chips de chocolate Pote 499 g,Dos Pinos,Helado vainilla chips de chocolate,Pote 499 g,0,
13434,helado crema do pinos 499 gr,helado crema do pinos 499 g 9626,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c894b5a911324d5a4518e850500039e5/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla Pote 499 g,Dos Pinos,Helado vainilla,Pote 499 g,0,
13434,helado crema do pinos 499 gr,helado crema do pinos 499 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c894b5a911324d5a4518e850500039e5/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla Pote 499 g,Dos Pinos,Helado vainilla,Pote 499 g,0,
13436,helado cremoleta naranja pia do pinos 0158,helado cremoleta naranja pia do pinos 0158,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/62997f6026a05a048b0f239a3eb95449/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Cremoleta naranja piña 75 g,Dos Pinos,Cremoleta naranja piña,75 g,0,
13437,helado delactomy vainilla do pinos 550 g 9596,helado delactomy vainilla do pinos 550 g 9596,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2db98414cf7167e761283370ff3b961a/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Delactomy vainilla Pote 550 g,Dos Pinos,Helado Delactomy vainilla,Pote 550 g,0,
13438,helado deleite caramelo do pinos 14 gl 565 grs,helado deleite caramelo do pinos 14 gl 565 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/72f5eee141e84ff200a4ea8a4b468da3/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Deleite caramel fudge Pote 550 g,Dos Pinos,Helado Deleite caramel fudge,Pote 550 g,0,
13439,helado deleite caramelo do pinos 565 gr,helado deleite caramelo do pinos 565 g 0530,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5648cac0c70eef414d3487ed4581676a/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Deleite caramel fudge Pote 565 g,Dos Pinos,Helado Deleite caramel fudge,Pote 565 g,0,
13439,helado deleite caramelo do pinos 565 gr,helado deleite caramelo do pinos 565 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7e4aac4c8b07bbc0f8dce06a75761317/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Deleite caramel fudge Pote 565 g,Dos Pinos,Helado Deleite caramel fudge,Pote 565 g,0,
13440,helado deleite choco bigger do pinos 565 g 0554,helado deleite choco bigger do pinos 565 g 0554,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c2f42af5b29a2dbb935161facc822ca4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Deleite chocobon Pote 565 g,Dos Pinos,Helado Deleite chocobon,Pote 565 g,0,
13441,helado deleite choco blanco do pinos 565 gr,helado deleite choco blanco do pinos 565 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/22228ede6a47cb212bf1180462c4e2f8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Deleite chocobon Pote 565 g,Dos Pinos,Helado Deleite chocobon,Pote 565 g,0,
13442,helado deleite cono do pinos 75g,helado cono deleite do pinos 75 g 7998,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5e89521e01f4cd75655f4d91f584d5bd/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Deleite caramelo vainilla Cono 75 g,Dos Pinos,Helado Deleite caramelo vainilla,Cono 75 g,0,
13442,helado deleite cono do pinos 75g,helado deleite cono do pinos 75g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e20b9d11bb5cd7d2eb738eb61fb1fecc/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Dos Pinos Helado Deleite caramelo vainilla Cono 75 g,Dos Pinos,Helado Deleite caramelo vainilla,Cono 75 g,0,
13443,helado deleite higo do pinos 565 g 0509,helado deleite higo do pinos 565 g 0509,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b21b917f0cb743f6de847da90df29756/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Deleite fantasía de higo Pote 565 g,Dos Pinos,Helado Deleite fantasía de higo,Pote 565 g,0,
13444,helado deleite naranja holandesa do pinos 565 gr,helado deleite naranja holandesa do pinos 565 g 0516,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e196d371cf899498c64014da2fba23fb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Deleite naranja holandesa Pote 565 g,Dos Pinos,Helado Deleite naranja holandesa,Pote 565 g,0,
13444,helado deleite naranja holandesa do pinos 565 gr,helado deleite naranja holandesa do pinos 565 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/36e2876905025cdeb53fe6569782cbc3/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Deleite naranja holandesa Pote 565 g,Dos Pinos,Helado Deleite naranja holandesa,Pote 565 g,0,
13445,helado deleite pie limon do pinos 555 gr,helado deleite pie limn do pinos 555 g 3752,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/08f05a599da3e09c10e65e2f4d61195c/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Deleite pie de limón Pote 555 g,Dos Pinos,Helado Deleite pie de limón,Pote 555 g,0,
13445,helado deleite pie limon do pinos 555 gr,helado deleite pie limon do pinos 555 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/dfbc6dae5d186935f9efca9d1251368e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Deleite pie de limón Pote 555 g,Dos Pinos,Helado Deleite pie de limón,Pote 555 g,0,
13446,helado do pinos chocolate 14 gl 499 grs,helado combinado do pinos 14 gl 499 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/74ff9601ac7f057847f3b332fe76db54/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos Helado vainilla fresa limón Pote 499 g,Dos Pinos,Helado vainilla fresa limón,Pote 499 g,0,
13446,helado do pinos chocolate 14 gl 499 grs,helado do pinos chocochips 14 gl 499 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/49f1c4690ccba036fc243041459e69ba/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos Helado vainilla chips Pote 499 g,Dos Pinos,Helado vainilla chips,Pote 499 g,0,
13446,helado do pinos chocolate 14 gl 499 grs,helado do pinos chocolate 14 gl 499 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f2aa3cd0e4cb34452fc236d13369b167/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla chocolate Pote 499 g,Dos Pinos,Helado vainilla chocolate,Pote 499 g,0,
13447,helado do pinos combinado limon 12 pinta,helado do pinos combinado limon 12 pinta,Yes,https://d1ralsognjng37.cloudfront.net/52d6c635-7d4c-43fa-926d-12202e20cc3d.jpeg,,TRUE,Dos Pinos Helado vainilla fresa limón 1 unid,Dos Pinos,Helado vainilla fresa limón,1 unid,0,
13448,helado do pinos combinado limon 14 galon,do pinos helado combinado limon 14 galon,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/78c1f5578d1939fce4782be122507e3b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla fresa limón Pote 499 g,Dos Pinos,Helado vainilla fresa limón,Pote 499 g,0,
13448,helado do pinos combinado limon 14 galon,helado do pinos combinado limon 14 galon,Yes,https://d1ralsognjng37.cloudfront.net/52565302-33ed-4c7a-b03c-d48a64e6b6f7.jpeg,,TRUE,Dos Pinos Helado vainilla fresa limón Pote 499 g,Dos Pinos,Helado vainilla fresa limón,Pote 499 g,0,
13449,helado do pinos fresa vainilla limon 272g,helado do pinos fresa vainilla limon 272g,Yes,https://d1ralsognjng37.cloudfront.net/0b196bbd-a131-4c61-b885-5a7941a9da17.jpeg,,TRUE,Dos Pinos Helado vainilla fresa limón Pote 272 g,Dos Pinos,Helado vainilla fresa limón,Pote 272 g,0,
13450,helado do pinos guayabita 540g,helado do pinos guayabita 540g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7f68f3cb46c55f9a0de73f6d311b3350/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Dos Pinos Helado Guayabita Pote 540 g,Dos Pinos,Helado Guayabita,Pote 540 g,0,
13451,helado do pinos krunchy 540g,helado do pinos krunchy 540g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b6dff780e385e384c5994c7fd74dc4d1/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Dos Pinos Helado Krunchy Pote 540 g,Dos Pinos,Helado Krunchy,Pote 540 g,0,
13453,helado do pinos krunchy torta chilena 75g,do pinos helado krunchy torta chilena cono 75 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/83a0f7f0636fc3333664325542faa616/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado Krunchy torta chilena  Cono 75 g,Dos Pinos,Helado Krunchy torta chilena ,Cono 75 g,0,
13453,helado do pinos krunchy torta chilena 75g,helado do pinos krunchy torta chilena 75g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6e99588642e039c85df4d137337ebdbb/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Dos Pinos Helado Krunchy torta chilena  Cono 75 g,Dos Pinos,Helado Krunchy torta chilena ,Cono 75 g,0,
13454,helado do pinos sundae caramelo do pinos 130 grs,helado do pinos sundae caramelo do pinos 130 grs,Yes,https://d1ralsognjng37.cloudfront.net/cf99673c-966b-4403-9fb2-35b2d8bb6f5d.jpeg,,TRUE,Dos Pinos Helado sundae caramelo Pote 130 g,Dos Pinos,Helado sundae caramelo,Pote 130 g,0,
13459,helado do pinos vainilla 272g,helado do pinos vainilla 272g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/43244361acf1ec36ee9e3f0e86847071/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Dos Pinos Helado vainilla Pote 272 g,Dos Pinos,Helado vainilla,Pote 272 g,0,
13460,helado do pinos vainilla chip 1 pinta 272g,helado do pinos vainilla chip 1 pinta 272g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0ddccdbc653c196b7b0e90f59a33330e/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Dos Pinos Helado vainilla chips Pote 272 g,Dos Pinos,Helado vainilla chips,Pote 272 g,0,
13461,helado do pinos vainilla chip 14 galon,do pinos helado vainilla 14 galon,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ff422b4e0003c351662b33022169da5a/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos Helado vainilla Pote 499 g,Dos Pinos,Helado vainilla,Pote 499 g,0,
13461,helado do pinos vainilla chip 14 galon,do pinos helado vainilla chip 14 galon,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9725af8be8f387f5fa26dbaa558dcd6d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Helado vainilla chips Pote 499 g,Dos Pinos,Helado vainilla chips,Pote 499 g,0,
